,year,month,day,extent,date
4530,2007,5,28,31.1,28.0/5.0/2007.0
4531,2007,5,29,30.8,29.0/5.0/2007.0
4532,2007,5,30,32.0,30.0/5.0/2007.0
4533,2007,5,31,31.7,31.0/5.0/2007.0
4534,2007,6,1,31.6,1.0/6.0/2007.0
4535,2007,6,2,31.9,2.0/6.0/2007.0
4536,2007,6,3,31.6,3.0/6.0/2007.0
4537,2007,6,4,32.4,4.0/6.0/2007.0
4538,2007,6,5,31.9,5.0/6.0/2007.0
4539,2007,6,6,31.5,6.0/6.0/2007.0
4540,2007,6,7,28.6,7.0/6.0/2007.0
4541,2007,6,8,30.5,8.0/6.0/2007.0
4542,2007,6,9,32.0,9.0/6.0/2007.0
4543,2007,6,10,30.7,10.0/6.0/2007.0
4544,2007,6,11,31.0,11.0/6.0/2007.0
4545,2007,6,12,31.1,12.0/6.0/2007.0
4546,2007,6,13,31.4,13.0/6.0/2007.0
4547,2007,6,14,30.9,14.0/6.0/2007.0
4548,2007,6,15,29.9,15.0/6.0/2007.0
4549,2007,6,16,30.4,16.0/6.0/2007.0
4550,2007,6,17,29.2,17.0/6.0/2007.0
4551,2007,6,18,28.8,18.0/6.0/2007.0
4552,2007,6,19,27.4,19.0/6.0/2007.0
4553,2007,6,20,28.0,20.0/6.0/2007.0
4554,2007,6,21,24.4,21.0/6.0/2007.0
4555,2007,6,22,26.7,22.0/6.0/2007.0
4556,2007,6,23,28.9,23.0/6.0/2007.0
4557,2007,6,24,29.4,24.0/6.0/2007.0
4558,2007,6,25,30.3,25.0/6.0/2007.0
4559,2007,6,26,29.5,26.0/6.0/2007.0
4560,2007,6,27,27.0,27.0/6.0/2007.0
4561,2007,6,28,26.9,28.0/6.0/2007.0
4562,2007,6,29,28.5,29.0/6.0/2007.0
4563,2007,6,30,29.0,30.0/6.0/2007.0
4564,2007,7,1,30.1,1.0/7.0/2007.0
4565,2007,7,2,31.1,2.0/7.0/2007.0
4566,2007,7,3,31.6,3.0/7.0/2007.0
4567,2007,7,4,31.3,4.0/7.0/2007.0
4568,2007,7,5,31.4,5.0/7.0/2007.0
4569,2007,7,6,31.0,6.0/7.0/2007.0
4570,2007,7,7,31.0,7.0/7.0/2007.0
4571,2007,7,8,29.7,8.0/7.0/2007.0
4572,2007,7,9,29.7,9.0/7.0/2007.0
4573,2007,7,10,29.2,10.0/7.0/2007.0
4574,2007,7,11,27.6,11.0/7.0/2007.0
4575,2007,7,12,27.5,12.0/7.0/2007.0
4576,2007,7,13,27.8,13.0/7.0/2007.0
4577,2007,7,14,29.3,14.0/7.0/2007.0
4578,2007,7,15,29.1,15.0/7.0/2007.0
4579,2007,7,16,28.8,16.0/7.0/2007.0
4580,2007,7,17,29.0,17.0/7.0/2007.0
4581,2007,7,18,29.5,18.0/7.0/2007.0
4582,2007,7,19,28.7,19.0/7.0/2007.0
4583,2007,7,20,29.1,20.0/7.0/2007.0
4584,2007,7,21,28.0,21.0/7.0/2007.0
4585,2007,7,22,27.5,22.0/7.0/2007.0
4586,2007,7,23,28.3,23.0/7.0/2007.0
4587,2007,7,24,28.0,24.0/7.0/2007.0
4588,2007,7,25,28.6,25.0/7.0/2007.0
4589,2007,7,26,28.7,26.0/7.0/2007.0
4590,2007,7,27,28.7,27.0/7.0/2007.0
4591,2007,7,28,27.0,28.0/7.0/2007.0
4592,2007,7,29,26.1,29.0/7.0/2007.0
4593,2007,7,30,27.1,30.0/7.0/2007.0
4594,2007,7,31,25.4,31.0/7.0/2007.0
4595,2007,8,1,26.8,1.0/8.0/2007.0
4596,2007,8,2,27.3,2.0/8.0/2007.0
4597,2007,8,3,27.4,3.0/8.0/2007.0
4598,2007,8,4,28.8,4.0/8.0/2007.0
4599,2007,8,5,27.9,5.0/8.0/2007.0
4600,2007,8,6,28.3,6.0/8.0/2007.0
4601,2007,8,7,29.7,7.0/8.0/2007.0
4602,2007,8,8,30.6,8.0/8.0/2007.0
4603,2007,8,9,29.6,9.0/8.0/2007.0
4604,2007,8,10,30.4,10.0/8.0/2007.0
4605,2007,8,11,29.4,11.0/8.0/2007.0
4606,2007,8,12,29.7,12.0/8.0/2007.0
4607,2007,8,13,29.7,13.0/8.0/2007.0
4608,2007,8,14,29.6,14.0/8.0/2007.0
4609,2007,8,15,29.2,15.0/8.0/2007.0
4610,2007,8,16,29.5,16.0/8.0/2007.0
4611,2007,8,17,27.1,17.0/8.0/2007.0
4612,2007,8,18,27.9,18.0/8.0/2007.0
4613,2007,8,19,28.5,19.0/8.0/2007.0
4614,2007,8,20,28.1,20.0/8.0/2007.0
4615,2007,8,21,26.9,21.0/8.0/2007.0
4616,2007,8,22,25.9,22.0/8.0/2007.0
4617,2007,8,23,27.8,23.0/8.0/2007.0
4618,2007,8,24,27.7,24.0/8.0/2007.0
4619,2007,8,25,27.6,25.0/8.0/2007.0
4620,2007,8,26,29.0,26.0/8.0/2007.0
4621,2007,8,27,28.5,27.0/8.0/2007.0
4622,2007,8,28,28.5,28.0/8.0/2007.0
4623,2007,8,29,26.7,29.0/8.0/2007.0
4624,2007,8,30,26.9,30.0/8.0/2007.0
4625,2007,8,31,26.0,31.0/8.0/2007.0
4626,2007,9,1,27.4,1.0/9.0/2007.0
4627,2007,9,2,27.7,2.0/9.0/2007.0
4628,2007,9,3,28.8,3.0/9.0/2007.0
4629,2007,9,4,30.1,4.0/9.0/2007.0
4630,2007,9,5,28.0,5.0/9.0/2007.0
4631,2007,9,6,28.2,6.0/9.0/2007.0
4632,2007,9,7,29.5,7.0/9.0/2007.0
4633,2007,9,8,29.1,8.0/9.0/2007.0
4634,2007,9,9,28.7,9.0/9.0/2007.0
4635,2007,9,10,29.2,10.0/9.0/2007.0
4636,2007,9,11,29.0,11.0/9.0/2007.0
4637,2007,9,12,29.1,12.0/9.0/2007.0
4638,2007,9,13,29.1,13.0/9.0/2007.0
4639,2007,9,14,26.9,14.0/9.0/2007.0
4640,2007,9,15,27.9,15.0/9.0/2007.0
4641,2007,9,16,28.3,16.0/9.0/2007.0
4642,2007,9,17,26.8,17.0/9.0/2007.0
4643,2007,9,18,27.1,18.0/9.0/2007.0
4644,2007,9,19,28.9,19.0/9.0/2007.0
4645,2007,9,20,28.5,20.0/9.0/2007.0
4646,2007,9,21,28.6,21.0/9.0/2007.0
4647,2007,9,22,29.2,22.0/9.0/2007.0
4648,2007,9,23,29.6,23.0/9.0/2007.0
4649,2007,9,24,29.6,24.0/9.0/2007.0
4650,2007,9,25,30.2,25.0/9.0/2007.0
4651,2007,9,26,29.5,26.0/9.0/2007.0
4652,2007,9,27,27.1,27.0/9.0/2007.0
4653,2007,9,28,27.5,28.0/9.0/2007.0
4654,2007,9,29,28.0,29.0/9.0/2007.0
4655,2007,9,30,28.2,30.0/9.0/2007.0
4656,2007,10,1,27.9,1.0/10.0/2007.0
4657,2007,10,2,28.2,2.0/10.0/2007.0
4658,2007,10,3,28.6,3.0/10.0/2007.0
4659,2007,10,4,29.7,4.0/10.0/2007.0
4660,2007,10,5,29.7,5.0/10.0/2007.0
4661,2007,10,6,28.8,6.0/10.0/2007.0
4662,2007,10,7,28.6,7.0/10.0/2007.0
4663,2007,10,8,28.8,8.0/10.0/2007.0
4664,2007,10,9,27.9,9.0/10.0/2007.0
4665,2007,10,10,28.9,10.0/10.0/2007.0
4666,2007,10,11,27.9,11.0/10.0/2007.0
4667,2007,10,12,28.4,12.0/10.0/2007.0
4668,2007,10,13,28.4,13.0/10.0/2007.0
4669,2007,10,14,27.8,14.0/10.0/2007.0
4670,2007,10,15,27.8,15.0/10.0/2007.0
4671,2007,10,16,28.5,16.0/10.0/2007.0
4672,2007,10,17,28.7,17.0/10.0/2007.0
4673,2007,10,18,27.6,18.0/10.0/2007.0
4674,2007,10,19,28.0,19.0/10.0/2007.0
4675,2007,10,20,26.6,20.0/10.0/2007.0
4676,2007,10,21,26.2,21.0/10.0/2007.0
4677,2007,10,22,26.3,22.0/10.0/2007.0
4678,2007,10,23,26.0,23.0/10.0/2007.0
4679,2007,10,24,27.5,24.0/10.0/2007.0
4680,2007,10,25,27.5,25.0/10.0/2007.0
4681,2007,10,26,25.4,26.0/10.0/2007.0
4682,2007,10,27,25.6,27.0/10.0/2007.0
4683,2007,10,28,21.4,28.0/10.0/2007.0
4684,2007,10,29,24.4,29.0/10.0/2007.0
4685,2007,10,30,25.2,30.0/10.0/2007.0
4686,2007,10,31,27.4,31.0/10.0/2007.0
4687,2007,11,1,27.4,1.0/11.0/2007.0
4688,2007,11,2,26.2,2.0/11.0/2007.0
4689,2007,11,3,27.5,3.0/11.0/2007.0
4690,2007,11,4,25.1,4.0/11.0/2007.0
4691,2007,11,5,27.0,5.0/11.0/2007.0
4692,2007,11,6,27.3,6.0/11.0/2007.0
4693,2007,11,7,26.9,7.0/11.0/2007.0
4694,2007,11,8,27.2,8.0/11.0/2007.0
4695,2007,11,9,26.8,9.0/11.0/2007.0
4696,2007,11,10,26.8,10.0/11.0/2007.0
4697,2007,11,11,26.8,11.0/11.0/2007.0
4698,2007,11,12,26.6,12.0/11.0/2007.0
4699,2007,11,13,25.5,13.0/11.0/2007.0
4700,2007,11,14,25.0,14.0/11.0/2007.0
4701,2007,11,15,24.4,15.0/11.0/2007.0
4702,2007,11,16,24.6,16.0/11.0/2007.0
4703,2007,11,17,24.0,17.0/11.0/2007.0
4704,2007,11,18,23.4,18.0/11.0/2007.0
4705,2007,11,19,25.4,19.0/11.0/2007.0
4706,2007,11,20,24.6,20.0/11.0/2007.0
4707,2007,11,21,26.1,21.0/11.0/2007.0
4708,2007,11,22,25.7,22.0/11.0/2007.0
4709,2007,11,23,24.5,23.0/11.0/2007.0
4710,2007,11,24,23.4,24.0/11.0/2007.0
4711,2007,11,25,24.8,25.0/11.0/2007.0
4712,2007,11,26,24.6,26.0/11.0/2007.0
4713,2007,11,27,25.1,27.0/11.0/2007.0
4714,2007,11,28,26.4,28.0/11.0/2007.0
4715,2007,11,29,25.1,29.0/11.0/2007.0
4716,2007,11,30,24.0,30.0/11.0/2007.0
4717,2007,12,1,24.9,1.0/12.0/2007.0
4718,2007,12,2,24.9,2.0/12.0/2007.0
4719,2007,12,3,23.5,3.0/12.0/2007.0
4720,2007,12,4,25.3,4.0/12.0/2007.0
4721,2007,12,5,24.3,5.0/12.0/2007.0
4722,2007,12,6,24.2,6.0/12.0/2007.0
4723,2007,12,7,24.0,7.0/12.0/2007.0
4724,2007,12,8,25.5,8.0/12.0/2007.0
4725,2007,12,9,25.3,9.0/12.0/2007.0
4726,2007,12,10,24.6,10.0/12.0/2007.0
4727,2007,12,11,24.4,11.0/12.0/2007.0
4728,2007,12,12,25.0,12.0/12.0/2007.0
4729,2007,12,13,24.5,13.0/12.0/2007.0
4730,2007,12,14,24.9,14.0/12.0/2007.0
4731,2007,12,15,26.3,15.0/12.0/2007.0
4732,2007,12,16,26.0,16.0/12.0/2007.0
4733,2007,12,17,26.0,17.0/12.0/2007.0
4734,2007,12,18,23.8,18.0/12.0/2007.0
4735,2007,12,19,24.2,19.0/12.0/2007.0
4736,2007,12,20,25.8,20.0/12.0/2007.0
4737,2007,12,21,26.0,21.0/12.0/2007.0
4738,2007,12,22,25.4,22.0/12.0/2007.0
4739,2007,12,23,24.6,23.0/12.0/2007.0
4740,2007,12,24,24.1,24.0/12.0/2007.0
4741,2007,12,25,23.6,25.0/12.0/2007.0
4742,2007,12,26,23.8,26.0/12.0/2007.0
4743,2007,12,27,24.3,27.0/12.0/2007.0
4744,2007,12,28,24.9,28.0/12.0/2007.0
4745,2007,12,29,25.2,29.0/12.0/2007.0
4746,2007,12,30,25.0,30.0/12.0/2007.0
4747,2007,12,31,25.6,31.0/12.0/2007.0
4748,2008,1,1,24.5,1.0/1.0/2008.0
4749,2008,1,2,24.2,2.0/1.0/2008.0
4750,2008,1,3,24.5,3.0/1.0/2008.0
4751,2008,1,4,23.5,4.0/1.0/2008.0
4752,2008,1,5,24.8,5.0/1.0/2008.0
4753,2008,1,6,24.2,6.0/1.0/2008.0
4754,2008,1,7,24.1,7.0/1.0/2008.0
4755,2008,1,8,23.5,8.0/1.0/2008.0
4756,2008,1,9,24.3,9.0/1.0/2008.0
4757,2008,1,10,24.4,10.0/1.0/2008.0
4758,2008,1,11,23.6,11.0/1.0/2008.0
4759,2008,1,12,24.4,12.0/1.0/2008.0
4760,2008,1,13,24.1,13.0/1.0/2008.0
4761,2008,1,14,23.9,14.0/1.0/2008.0
4762,2008,1,15,23.7,15.0/1.0/2008.0
4763,2008,1,16,23.8,16.0/1.0/2008.0
4764,2008,1,17,23.9,17.0/1.0/2008.0
4765,2008,1,18,24.1,18.0/1.0/2008.0
4766,2008,1,19,23.5,19.0/1.0/2008.0
4767,2008,1,20,24.0,20.0/1.0/2008.0
4768,2008,1,21,25.8,21.0/1.0/2008.0
4769,2008,1,22,25.4,22.0/1.0/2008.0
4770,2008,1,23,24.8,23.0/1.0/2008.0
4771,2008,1,24,24.7,24.0/1.0/2008.0
4772,2008,1,25,25.3,25.0/1.0/2008.0
4773,2008,1,26,26.3,26.0/1.0/2008.0
4774,2008,1,27,25.5,27.0/1.0/2008.0
4775,2008,1,28,25.6,28.0/1.0/2008.0
4776,2008,1,29,25.6,29.0/1.0/2008.0
4777,2008,1,30,26.3,30.0/1.0/2008.0
4778,2008,1,31,26.9,31.0/1.0/2008.0
4779,2008,2,1,26.6,1.0/2.0/2008.0
4780,2008,2,2,26.1,2.0/2.0/2008.0
4781,2008,2,3,26.6,3.0/2.0/2008.0
4782,2008,2,4,26.6,4.0/2.0/2008.0
4783,2008,2,5,25.4,5.0/2.0/2008.0
4784,2008,2,6,25.4,6.0/2.0/2008.0
4785,2008,2,7,26.4,7.0/2.0/2008.0
4786,2008,2,8,27.0,8.0/2.0/2008.0
4787,2008,2,9,27.3,9.0/2.0/2008.0
4788,2008,2,10,27.2,10.0/2.0/2008.0
4789,2008,2,11,27.5,11.0/2.0/2008.0
4790,2008,2,12,27.4,12.0/2.0/2008.0
4791,2008,2,13,27.3,13.0/2.0/2008.0
4792,2008,2,14,26.3,14.0/2.0/2008.0
4793,2008,2,15,25.8,15.0/2.0/2008.0
4794,2008,2,16,25.9,16.0/2.0/2008.0
4795,2008,2,17,25.1,17.0/2.0/2008.0
4796,2008,2,18,25.1,18.0/2.0/2008.0
4797,2008,2,19,24.6,19.0/2.0/2008.0
4798,2008,2,20,26.5,20.0/2.0/2008.0
4799,2008,2,21,26.2,21.0/2.0/2008.0
4800,2008,2,22,25.5,22.0/2.0/2008.0
4801,2008,2,23,25.5,23.0/2.0/2008.0
4802,2008,2,24,24.7,24.0/2.0/2008.0
4803,2008,2,25,24.9,25.0/2.0/2008.0
4804,2008,2,26,24.8,26.0/2.0/2008.0
4805,2008,2,27,25.7,27.0/2.0/2008.0
4806,2008,2,28,25.9,28.0/2.0/2008.0
4807,2008,2,29,26.5,29.0/2.0/2008.0
4808,2008,3,1,26.5,1.0/3.0/2008.0
4809,2008,3,2,26.7,2.0/3.0/2008.0
4810,2008,3,3,25.3,3.0/3.0/2008.0
4811,2008,3,4,25.3,4.0/3.0/2008.0
4812,2008,3,5,26.0,5.0/3.0/2008.0
4813,2008,3,6,25.9,6.0/3.0/2008.0
4814,2008,3,7,25.6,7.0/3.0/2008.0
4815,2008,3,8,25.5,8.0/3.0/2008.0
4816,2008,3,9,25.7,9.0/3.0/2008.0
4817,2008,3,10,26.5,10.0/3.0/2008.0
4818,2008,3,11,26.1,11.0/3.0/2008.0
4819,2008,3,12,26.2,12.0/3.0/2008.0
4820,2008,3,13,26.0,13.0/3.0/2008.0
4821,2008,3,14,25.8,14.0/3.0/2008.0
4822,2008,3,15,27.4,15.0/3.0/2008.0
4823,2008,3,16,27.5,16.0/3.0/2008.0
4824,2008,3,17,27.7,17.0/3.0/2008.0
4825,2008,3,18,28.1,18.0/3.0/2008.0
4826,2008,3,19,28.4,19.0/3.0/2008.0
4827,2008,3,20,26.9,20.0/3.0/2008.0
4828,2008,3,21,24.6,21.0/3.0/2008.0
4829,2008,3,22,26.1,22.0/3.0/2008.0
4830,2008,3,23,27.9,23.0/3.0/2008.0
4831,2008,3,24,26.6,24.0/3.0/2008.0
4832,2008,3,25,27.0,25.0/3.0/2008.0
4833,2008,3,26,27.3,26.0/3.0/2008.0
4834,2008,3,27,28.5,27.0/3.0/2008.0
4835,2008,3,28,27.9,28.0/3.0/2008.0
4836,2008,3,29,27.9,29.0/3.0/2008.0
4837,2008,3,30,27.8,30.0/3.0/2008.0
4838,2008,3,31,27.6,31.0/3.0/2008.0
4839,2008,4,1,28.4,1.0/4.0/2008.0
4840,2008,4,2,28.6,2.0/4.0/2008.0
4841,2008,4,3,28.6,3.0/4.0/2008.0
4842,2008,4,4,28.4,4.0/4.0/2008.0
4843,2008,4,5,28.2,5.0/4.0/2008.0
4844,2008,4,6,27.8,6.0/4.0/2008.0
4845,2008,4,7,28.4,7.0/4.0/2008.0
4846,2008,4,8,27.1,8.0/4.0/2008.0
4847,2008,4,9,27.6,9.0/4.0/2008.0
4848,2008,4,10,28.2,10.0/4.0/2008.0
4849,2008,4,11,28.7,11.0/4.0/2008.0
4850,2008,4,12,28.7,12.0/4.0/2008.0
4851,2008,4,13,28.8,13.0/4.0/2008.0
4852,2008,4,14,29.3,14.0/4.0/2008.0
4853,2008,4,15,29.1,15.0/4.0/2008.0
4854,2008,4,16,29.2,16.0/4.0/2008.0
4855,2008,4,17,29.3,17.0/4.0/2008.0
4856,2008,4,18,30.4,18.0/4.0/2008.0
4857,2008,4,19,30.0,19.0/4.0/2008.0
4858,2008,4,20,30.8,20.0/4.0/2008.0
4859,2008,4,21,30.2,21.0/4.0/2008.0
4860,2008,4,22,30.2,22.0/4.0/2008.0
4861,2008,4,23,30.4,23.0/4.0/2008.0
4862,2008,4,24,29.8,24.0/4.0/2008.0
4863,2008,4,25,29.7,25.0/4.0/2008.0
4864,2008,4,26,29.9,26.0/4.0/2008.0
4865,2008,4,27,30.5,27.0/4.0/2008.0
4866,2008,4,28,30.6,28.0/4.0/2008.0
4867,2008,4,29,31.3,29.0/4.0/2008.0
4868,2008,4,30,31.7,30.0/4.0/2008.0
4869,2008,5,1,32.9,1.0/5.0/2008.0
4870,2008,5,2,32.6,2.0/5.0/2008.0
4871,2008,5,3,32.6,3.0/5.0/2008.0
4872,2008,5,4,31.7,4.0/5.0/2008.0
4873,2008,5,5,32.5,5.0/5.0/2008.0
4874,2008,5,6,32.1,6.0/5.0/2008.0
4875,2008,5,7,31.7,7.0/5.0/2008.0
4876,2008,5,8,31.0,8.0/5.0/2008.0
4877,2008,5,9,31.4,9.0/5.0/2008.0
4878,2008,5,10,31.4,10.0/5.0/2008.0
4879,2008,5,11,31.9,11.0/5.0/2008.0
4880,2008,5,12,31.6,12.0/5.0/2008.0
4881,2008,5,13,32.5,13.0/5.0/2008.0
4882,2008,5,14,31.9,14.0/5.0/2008.0
4883,2008,5,15,32.8,15.0/5.0/2008.0
4884,2008,5,16,33.1,16.0/5.0/2008.0
4885,2008,5,17,33.5,17.0/5.0/2008.0
4886,2008,5,18,34.0,18.0/5.0/2008.0
4887,2008,5,19,33.2,19.0/5.0/2008.0
4888,2008,5,20,32.5,20.0/5.0/2008.0
4889,2008,5,21,31.1,21.0/5.0/2008.0
4890,2008,5,22,30.3,22.0/5.0/2008.0
4891,2008,5,23,31.0,23.0/5.0/2008.0
4892,2008,5,24,31.8,24.0/5.0/2008.0
4893,2008,5,25,31.5,25.0/5.0/2008.0
4894,2008,5,26,30.9,26.0/5.0/2008.0
4895,2008,5,27,32.3,27.0/5.0/2008.0
4896,2008,5,28,31.9,28.0/5.0/2008.0
4897,2008,5,29,32.2,29.0/5.0/2008.0
4898,2008,5,30,31.6,30.0/5.0/2008.0
4899,2008,5,31,30.6,31.0/5.0/2008.0
4900,2008,6,1,30.5,1.0/6.0/2008.0
4901,2008,6,2,31.1,2.0/6.0/2008.0
4902,2008,6,3,30.9,3.0/6.0/2008.0
4903,2008,6,4,30.4,4.0/6.0/2008.0
4904,2008,6,5,32.7,5.0/6.0/2008.0
4905,2008,6,6,31.9,6.0/6.0/2008.0
4906,2008,6,7,31.2,7.0/6.0/2008.0
4907,2008,6,8,30.1,8.0/6.0/2008.0
4908,2008,6,9,31.2,9.0/6.0/2008.0
4909,2008,6,10,31.1,10.0/6.0/2008.0
4910,2008,6,11,30.4,11.0/6.0/2008.0
4911,2008,6,12,29.7,12.0/6.0/2008.0
4912,2008,6,13,30.5,13.0/6.0/2008.0
4913,2008,6,14,30.5,14.0/6.0/2008.0
4914,2008,6,15,32.3,15.0/6.0/2008.0
4915,2008,6,16,31.8,16.0/6.0/2008.0
4916,2008,6,17,32.1,17.0/6.0/2008.0
4917,2008,6,18,31.2,18.0/6.0/2008.0
4918,2008,6,19,31.7,19.0/6.0/2008.0
4919,2008,6,20,31.5,20.0/6.0/2008.0
4920,2008,6,21,30.2,21.0/6.0/2008.0
4921,2008,6,22,29.6,22.0/6.0/2008.0
4922,2008,6,23,31.0,23.0/6.0/2008.0
4923,2008,6,24,30.7,24.0/6.0/2008.0
4924,2008,6,25,29.3,25.0/6.0/2008.0
4925,2008,6,26,29.4,26.0/6.0/2008.0
4926,2008,6,27,30.4,27.0/6.0/2008.0
4927,2008,6,28,29.4,28.0/6.0/2008.0
4928,2008,6,29,29.6,29.0/6.0/2008.0
4929,2008,6,30,31.7,30.0/6.0/2008.0
4930,2008,7,1,30.2,1.0/7.0/2008.0
4931,2008,7,2,31.0,2.0/7.0/2008.0
4932,2008,7,3,30.5,3.0/7.0/2008.0
4933,2008,7,4,30.6,4.0/7.0/2008.0
4934,2008,7,5,30.7,5.0/7.0/2008.0
4935,2008,7,6,29.7,6.0/7.0/2008.0
4936,2008,7,7,29.4,7.0/7.0/2008.0
4937,2008,7,8,30.9,8.0/7.0/2008.0
4938,2008,7,9,29.6,9.0/7.0/2008.0
4939,2008,7,10,29.3,10.0/7.0/2008.0
4940,2008,7,11,30.6,11.0/7.0/2008.0
4941,2008,7,12,30.5,12.0/7.0/2008.0
4942,2008,7,13,30.7,13.0/7.0/2008.0
4943,2008,7,14,30.6,14.0/7.0/2008.0
4944,2008,7,15,30.5,15.0/7.0/2008.0
4945,2008,7,16,30.2,16.0/7.0/2008.0
4946,2008,7,17,30.6,17.0/7.0/2008.0
4947,2008,7,18,30.2,18.0/7.0/2008.0
4948,2008,7,19,30.5,19.0/7.0/2008.0
4949,2008,7,20,30.2,20.0/7.0/2008.0
4950,2008,7,21,30.3,21.0/7.0/2008.0
4951,2008,7,22,30.4,22.0/7.0/2008.0
4952,2008,7,23,30.5,23.0/7.0/2008.0
4953,2008,7,24,29.0,24.0/7.0/2008.0
4954,2008,7,25,29.0,25.0/7.0/2008.0
4955,2008,7,26,29.0,26.0/7.0/2008.0
4956,2008,7,27,27.1,27.0/7.0/2008.0
4957,2008,7,28,28.1,28.0/7.0/2008.0
4958,2008,7,29,29.8,29.0/7.0/2008.0
4959,2008,7,30,29.6,30.0/7.0/2008.0
4960,2008,7,31,30.9,31.0/7.0/2008.0
4961,2008,8,1,29.7,1.0/8.0/2008.0
4962,2008,8,2,29.3,2.0/8.0/2008.0
4963,2008,8,3,28.6,3.0/8.0/2008.0
4964,2008,8,4,28.6,4.0/8.0/2008.0
4965,2008,8,5,29.7,5.0/8.0/2008.0
4966,2008,8,6,30.3,6.0/8.0/2008.0
4967,2008,8,7,29.8,7.0/8.0/2008.0
4968,2008,8,8,26.8,8.0/8.0/2008.0
4969,2008,8,9,27.8,9.0/8.0/2008.0
4970,2008,8,10,29.0,10.0/8.0/2008.0
4971,2008,8,11,30.6,11.0/8.0/2008.0
4972,2008,8,12,29.7,12.0/8.0/2008.0
4973,2008,8,13,30.4,13.0/8.0/2008.0
4974,2008,8,14,28.7,14.0/8.0/2008.0
4975,2008,8,15,28.7,15.0/8.0/2008.0
4976,2008,8,16,28.6,16.0/8.0/2008.0
4977,2008,8,17,28.0,17.0/8.0/2008.0
4978,2008,8,18,27.9,18.0/8.0/2008.0
4979,2008,8,19,28.1,19.0/8.0/2008.0
4980,2008,8,20,27.9,20.0/8.0/2008.0
4981,2008,8,21,28.4,21.0/8.0/2008.0
4982,2008,8,22,29.1,22.0/8.0/2008.0
4983,2008,8,23,29.2,23.0/8.0/2008.0
4984,2008,8,24,30.1,24.0/8.0/2008.0
4985,2008,8,25,29.4,25.0/8.0/2008.0
4986,2008,8,26,29.3,26.0/8.0/2008.0
4987,2008,8,27,29.3,27.0/8.0/2008.0
4988,2008,8,28,29.3,28.0/8.0/2008.0
4989,2008,8,29,29.2,29.0/8.0/2008.0
4990,2008,8,30,29.1,30.0/8.0/2008.0
4991,2008,8,31,28.8,31.0/8.0/2008.0
4992,2008,9,1,27.8,1.0/9.0/2008.0
4993,2008,9,2,29.3,2.0/9.0/2008.0
4994,2008,9,3,28.7,3.0/9.0/2008.0
4995,2008,9,4,29.4,4.0/9.0/2008.0
4996,2008,9,5,29.7,5.0/9.0/2008.0
4997,2008,9,6,27.6,6.0/9.0/2008.0
4998,2008,9,7,28.6,7.0/9.0/2008.0
4999,2008,9,8,27.5,8.0/9.0/2008.0
5000,2008,9,9,27.8,9.0/9.0/2008.0
5001,2008,9,10,28.2,10.0/9.0/2008.0
5002,2008,9,11,29.7,11.0/9.0/2008.0
5003,2008,9,12,29.4,12.0/9.0/2008.0
5004,2008,9,13,30.1,13.0/9.0/2008.0
5005,2008,9,14,29.8,14.0/9.0/2008.0
5006,2008,9,15,30.0,15.0/9.0/2008.0
5007,2008,9,16,30.2,16.0/9.0/2008.0
5008,2008,9,17,30.4,17.0/9.0/2008.0
5009,2008,9,18,30.2,18.0/9.0/2008.0
5010,2008,9,19,29.9,19.0/9.0/2008.0
5011,2008,9,20,27.8,20.0/9.0/2008.0
5012,2008,9,21,28.2,21.0/9.0/2008.0
5013,2008,9,22,29.8,22.0/9.0/2008.0
5014,2008,9,23,30.0,23.0/9.0/2008.0
5015,2008,9,24,30.0,24.0/9.0/2008.0
5016,2008,9,25,28.2,25.0/9.0/2008.0
5017,2008,9,26,29.6,26.0/9.0/2008.0
5018,2008,9,27,29.7,27.0/9.0/2008.0
5019,2008,9,28,29.0,28.0/9.0/2008.0
5020,2008,9,29,27.8,29.0/9.0/2008.0
5021,2008,9,30,28.4,30.0/9.0/2008.0
5022,2008,10,1,29.0,1.0/10.0/2008.0
5023,2008,10,2,29.0,2.0/10.0/2008.0
5024,2008,10,3,28.7,3.0/10.0/2008.0
5025,2008,10,4,28.1,4.0/10.0/2008.0
5026,2008,10,5,28.9,5.0/10.0/2008.0
5027,2008,10,6,28.7,6.0/10.0/2008.0
5028,2008,10,7,29.3,7.0/10.0/2008.0
5029,2008,10,8,29.4,8.0/10.0/2008.0
5030,2008,10,9,29.1,9.0/10.0/2008.0
5031,2008,10,10,28.3,10.0/10.0/2008.0
5032,2008,10,11,27.8,11.0/10.0/2008.0
5033,2008,10,12,25.8,12.0/10.0/2008.0
5034,2008,10,13,26.4,13.0/10.0/2008.0
5035,2008,10,14,26.1,14.0/10.0/2008.0
5036,2008,10,15,27.6,15.0/10.0/2008.0
5037,2008,10,16,25.8,16.0/10.0/2008.0
5038,2008,10,17,27.2,17.0/10.0/2008.0
5039,2008,10,18,27.1,18.0/10.0/2008.0
5040,2008,10,19,27.9,19.0/10.0/2008.0
5041,2008,10,20,26.1,20.0/10.0/2008.0
5042,2008,10,21,25.0,21.0/10.0/2008.0
5043,2008,10,22,24.2,22.0/10.0/2008.0
5044,2008,10,23,26.1,23.0/10.0/2008.0
5045,2008,10,24,25.1,24.0/10.0/2008.0
5046,2008,10,25,26.8,25.0/10.0/2008.0
5047,2008,10,26,26.1,26.0/10.0/2008.0
